id,user_name,post_message,num_like_post,num_comment_post,num_share_post,label,user_name_labelEncoder,user_name_freq,post_message_preproced,post_message_notStopword
328,-7553647639326960640,"THỦ TƯỚNG YÊU CẦU: ""TỈNH NÀO Ở TỈNH ĐÓ, NHÀ NÀO Ở NHÀ ĐÓ""  Tại cuộc họp Thường trực Chính phủ vào chiều nay (30/3) với Ban Chỉ đạo quốc gia về phòng, chống dịch Covid-19, Thủ tướng Nguyễn Xuân Phúc nhấn mạnh thông điệp: Tinh thần là tỉnh nào ở tỉnh đó, huyện nào ở huyện đó, xã nào ở xã đó, thôn nào ở thôn đó, nhà nào ở nhà đó Theo người đứng đầu Chính phủ, tình trạng di chuyển qua lại các tỉnh còn quá đông, còn tình trạng ở một số nơi người dân di chuyển, ra đường nhiều, có t...hể gây nguy cơ lây nhiễm lớn. Do đó, trừ trường hợp đặc biệt, công vụ đặc biệt, hoặc là các bệnh viện, cửa hàng, siêu thị, cơ sở sản xuất phục vụ nhân dân, còn nói chung là ở nhà, làm việc trực tuyến. (*) Chí Hiếu (TN) Xem thêm",7100,601,3100,0,178,3,thủ_tướng tỉnh tỉnh họp thường_trực chính_phủ chiều ban chỉ_đạo quốc_gia phòng_chống dịch covid thủ_tướng nguyễn_xuân phúc nhấn_mạnh thông_điệp tinh_thần tỉnh tỉnh huyện huyện xã xã thôn thôn đứng đầu chính_phủ di_chuyển tỉnh đông người_dân di_chuyển đường nguy_cơ lây_nhiễm trừ trường_hợp công_vụ bệnh_viện cửa_hàng siêu_thị cơ_sở sản_xuất phục_vụ nhân_dân làm_việc trực_tuyến chí_hiếu tn,thủ_tướng yêu_cầu tỉnh nào tỉnh đó nhà nào nhà đó tại cuộc họp thường_trực chính_phủ vào chiều nay với ban chỉ_đạo quốc_gia về phòng_chống dịch covid thủ_tướng nguyễn_xuân phúc nhấn_mạnh thông_điệp tinh_thần là tỉnh nào tỉnh đó huyện nào huyện đó xã nào xã đó thôn nào thôn đó nhà nào nhà đó theo người đứng đầu chính_phủ tình_trạng di_chuyển qua_lại các tỉnh còn quá đông còn tình_trạng một_số nơi người_dân di_chuyển ra đường nhiều có_thể gây nguy_cơ lây_nhiễm lớn do_đó trừ trường_hợp đặc_biệt công_vụ đặc_biệt hoặc là các bệnh_viện cửa_hàng siêu_thị cơ_sở sản_xuất phục_vụ nhân_dân còn nói_chung là nhà làm_việc trực_tuyến chí_hiếu tn xem thêm
762,980202823095481600,"Còn nhiều Sao Bắc Đẩu tại Việt Nam?

Theo Ngân hàng Thế giới, nhân viên của Sao Bắc Đẩu đã tác động đến quy trình đấu thầu bằng việc giả mạo hồ sơ dự thầu và không cung cấp thông tin chính xác về việc tham dự của công ty này trong giai đoạn tiền kỳ hai dự án. Do vậy, đây được xem là những hành động thông đồng và gian lận.

Lệnh cấm vận đối với Sao Bắc Đẩu sẽ được thực hiện chéo bởi các ngân hàng phát triển đa phương khác theo Thỏa thuận Thi hành các Quyết định Tranh chấp được ký kết vào ngày 9/4/2010.

",0,0,0,0,2397,1,bắc đẩu việt_nam ngân_hàng thế_giới nhân_viên bắc đẩu tác_động quy_trình đấu_thầu giả_mạo hồ_sơ dự_thầu cung_cấp thông_tin chính_xác tham_dự công_ty giai_đoạn tiền kỳ hai dự_án hành_động thông_đồng gian_lận lệnh cấm_vận bắc đẩu chéo ngân_hàng phát_triển đa_phương thoả_thuận thi_hành quyết_định tranh_chấp ký_kết,còn nhiều sao bắc đẩu tại việt_nam theo ngân_hàng thế_giới nhân_viên của sao bắc đẩu đã tác_động đến quy_trình đấu_thầu bằng việc giả_mạo hồ_sơ dự_thầu và không cung_cấp thông_tin chính_xác về việc tham_dự của công_ty này trong giai_đoạn tiền kỳ hai dự_án do_vậy đây được xem là những hành_động thông_đồng và gian_lận lệnh cấm_vận đối_với sao bắc đẩu sẽ được thực_hiện chéo bởi các ngân_hàng phát_triển đa_phương khác theo thoả_thuận thi_hành các quyết_định tranh_chấp được ký_kết vào ngày
4096,8ba8d9ceee66c1e6d6cbab910fecb05c,"Vì sao lại có con số 400.000 tấn gạo mà không phải là 500.000 hay 600.000 tấn?

Bộ Công Thương tính mỗi người dự trữ thêm 7,2kg gạo ăn ngoài lượng gạo tiêu thụ bình thường, trong khi mỗi ngày cả gia đình tôi 4 người ăn ko hết 1 bát gạo. Các bác trên Bộ ngồi bàn giấy mà ăn khoẻ phết nhỉ.

[<URL>](<URL>)",7,3,0,0,2222,1,con_số gạo công_thương dự_trữ kg gạo gạo tiêu_thụ bình_thường gia_đình ko bát gạo bàn_giấy khoẻ phết urlurl,vì sao lại có con_số tấn gạo mà không phải là hay tấn bộ công_thương tính mỗi người dự_trữ thêm kg gạo ăn ngoài lượng gạo tiêu_thụ bình_thường trong khi mỗi ngày cả gia_đình tôi người ăn ko hết bát gạo các bác trên bộ ngồi bàn_giấy mà ăn khoẻ phết nhỉ urlurl
2035,3c784fb795a8bb8cfa3371e60ca3aecc,"ĐỔ CHO EM TRÀN BÌNH CHO EM CHỊ ƯIIII Giá xăng ngày 29/3 dự kiến giảm mạnh theo xu hướng của giá thế giới. Theo tính toán, xăng E5 RON 92 có thể giảm 4.200-4.500 đồng/lít, xuống dưới 12.000 đồng/lít. Theo kế hoạch, chiều 30/3 mới đến kỳ điều chỉnh giá bán lẻ xăng dầu. Tuy nhiên, một quan chức Bộ Công Thương xác nhận với <URL> việc điều chỉnh giá sẽ diễn ra sớm hơn một ngày, tức vào chiều 29/3.... ""Việc điều chỉnh giá bán lẻ các mặt hàng xăng dầu sớm hơn một ngày nhằm thực hiện theo đúng tinh thần chỉ đạo của Thủ tướng, hỗ trợ doanh nghiệp và người dân"", vị này nói. Dữ liệu từ Bộ Công Thương cho biết giá xăng thành phẩm bình quân trên thị trường Singapore cập nhật đến ngày 26/3 giảm mạnh so với kỳ tính giá ngày 15/3. Giá xăng E5 RON 92 trung bình 24,30 USD/thùng, xăng RON 95 là 25,24 USD/thùng, cùng giảm 50% so với kỳ trước. Giá dầu cũng giảm mạnh, riêng dầu hỏa có ngày xuống mức chỉ 25,35 USD/thùng. Trao đổi với <URL>, lãnh đạo một doanh nghiệp đầu mối xăng dầu ở <URL> cho biết giá xăng thế giới đang giảm mạnh do ảnh hưởng của dịch Covid-19. Vị này dự báo giá xăng trong nước thay đổi theo xu hướng giá của thị trường xăng thế giới. Cụ thể, giá xăng E5 RON 92 có khả năng giảm 4.200-4.500 đồng/lít, trong khi xăng RON 95 giảm 4.500-4.800 đồng/lít. Dầu hỏa được dự đoán giảm 3.000-3.300 đồng/lít; dầu diesel giảm 2.000-2.500 đồng/lít; dầu mazut giảm 1.400-1.600 đồng/kg. Các chuyên gia nhận định cơ quan quản lý sẽ không tác động nhiều đến quỹ bình ổn xăng dầu và giá mặt hàng xăng dầu sẽ giảm mạnh. Nếu đúng như dự báo, giá xăng E5 RON 92 sẽ xuống dưới mức 12.000 đồng/lít và là lần thứ 5 liên tiếp giá xăng trong nước giảm. Trong lần gần nhất giá xăng dầu được điều chỉnh là ngày 15/3, liên Bộ Tài chính - Công Thương đã quyết định điều chỉnh giảm giá các mặt hàng xăng dầu. Hiện tại, giá xăng trong nước đang ở mức thấp nhất kể từ tháng 8/2016 theo: ZING Xem thêm",68000,8800,9700,0,1080,1,đổ tràn bình ưi giá xăng dự_kiến xu_hướng giá thế_giới tính_toán xăng ron đồnglít đồnglít kế_hoạch chiều kỳ điều_chỉnh giá bán_lẻ xăng_dầu quan_chức công_thương xác_nhận url điều_chỉnh giá diễn tức chiều điều_chỉnh giá bán_lẻ mặt_hàng xăng_dầu tinh_thần chỉ_đạo thủ_tướng doanh_nghiệp người_dân vị dữ_liệu công_thương giá xăng thành_phẩm bình_quân thị_trường singapore cập_nhật kỳ giá giá xăng ron trung_bình usdthùng xăng ron usdthùng kỳ giá dầu dầu_hoả usdthùng trao_đổi url lãnh_đạo doanh_nghiệp đầu_mối xăng_dầu url giá xăng thế_giới ảnh_hưởng dịch covid vị dự_báo giá xăng xu_hướng giá thị_trường xăng thế_giới giá xăng ron khả_năng đồnglít xăng ron đồnglít dầu_hoả dự_đoán đồnglít dầu_diesel đồnglít dầu mazut đồngkg chuyên_gia nhận_định cơ_quan quản_lý tác_động quỹ bình_ổn xăng_dầu giá mặt_hàng xăng_dầu dự_báo giá xăng ron đồnglít liên_tiếp giá xăng giá xăng_dầu điều_chỉnh liên_bộ tài_chính công_thương quyết_định điều_chỉnh giảm_giá mặt_hàng xăng_dầu giá xăng zing,đổ cho em tràn bình cho em chị ưi giá xăng ngày dự_kiến giảm mạnh theo xu_hướng của giá thế_giới theo tính_toán xăng ron có_thể giảm đồnglít xuống dưới đồnglít theo kế_hoạch chiều mới đến kỳ điều_chỉnh giá bán_lẻ xăng_dầu tuy_nhiên một quan_chức bộ công_thương xác_nhận với url việc điều_chỉnh giá sẽ diễn ra sớm hơn một ngày tức vào chiều việc điều_chỉnh giá bán_lẻ các mặt_hàng xăng_dầu sớm hơn một ngày nhằm thực_hiện theo đúng tinh_thần chỉ_đạo của thủ_tướng hỗ_trợ doanh_nghiệp và người_dân vị này nói dữ_liệu từ bộ công_thương cho biết giá xăng thành_phẩm bình_quân trên thị_trường singapore cập_nhật đến ngày giảm mạnh so với kỳ tính giá ngày giá xăng ron trung_bình usdthùng xăng ron là usdthùng cùng giảm so với kỳ trước giá dầu cũng giảm mạnh riêng dầu_hoả có ngày xuống mức chỉ usdthùng trao_đổi với url lãnh_đạo một doanh_nghiệp đầu_mối xăng_dầu url cho biết giá xăng thế_giới đang giảm mạnh do ảnh_hưởng của dịch covid vị này dự_báo giá xăng trong nước thay_đổi theo xu_hướng giá của thị_trường xăng thế_giới cụ_thể giá xăng ron có khả_năng giảm đồnglít trong khi xăng ron giảm đồnglít dầu_hoả được dự_đoán giảm đồnglít dầu_diesel giảm đồnglít dầu mazut giảm đồngkg các chuyên_gia nhận_định cơ_quan quản_lý sẽ không tác_động nhiều đến quỹ bình_ổn xăng_dầu và giá mặt_hàng xăng_dầu sẽ giảm mạnh nếu đúng như dự_báo giá xăng ron sẽ xuống dưới mức đồnglít và là lần thứ liên_tiếp giá xăng trong nước giảm trong lần gần nhất giá xăng_dầu được điều_chỉnh là ngày liên_bộ tài_chính công_thương đã quyết_định điều_chỉnh giảm_giá các mặt_hàng xăng_dầu hiện_tại giá xăng trong nước đang mức thấp nhất kể từ tháng theo zing xem thêm
3591,53db2210a153895fdd03a00286c87170,"Quốc hội xem xét, cân nhắc trước mắt chưa tăng mức lương cơ sở đối với cán bộ, công chức, lực lượng vũ trang và lương hưu từ ngày 1/7/2020.
  ",48,1,3,0,1400,1,quốc_hội xem_xét cân_nhắc trước_mắt lương cơ_sở cán_bộ công_chức lực_lượng_vũ_trang lương hưu,quốc_hội xem_xét cân_nhắc trước_mắt chưa tăng mức lương cơ_sở đối_với cán_bộ công_chức lực_lượng_vũ_trang và lương hưu từ ngày
3743,200b1943f4c4eb7158a6daad83f48d63,Gia đình thân nhân cụ Nguyễn Văn Hồng xin được sự chia sẻ và trợ giúp của cộng đồng mạng để gia đình có thêm niềm tin tiếp tục làm rõ danh phận của quân nhân Nguyễn Văn Hồng mặc dù 66 năm chưa phải là đã muộ<URL> cảm ơn tất cả.,13,4,0,0,690,1,gia_đình thân_nhân cụ nguyễn_văn hồng trợ_giúp cộng_đồng mạng gia_đình niềm danh_phận quân_nhân nguyễn_văn hồng mặc_dù muộurl,gia_đình thân_nhân cụ nguyễn_văn hồng xin được sự chia_sẻ và trợ_giúp của cộng_đồng mạng để gia_đình có thêm niềm tin tiếp_tục làm rõ danh_phận của quân_nhân nguyễn_văn hồng mặc_dù năm chưa phải là đã muộurl cảm_ơn tất_cả
4181,b19c1ca64d313f74e34865d58060b877,"Trực tiếp
LỄ TUYÊN DƯƠNG
THANH NIÊN TIẾN TIẾN LÀM THEO LỜI BÁC TOÀN QUỐC LẦN THỨ VI - NĂM 2020",40,1,8,0,2709,45,lễ tuyên_dương thanh_niên tiến tiến toàn_quốc vi,trực_tiếp lễ tuyên_dương thanh_niên tiến tiến làm theo lời bác toàn_quốc lần thứ vi năm
4325,0933087795d94e4753ad7994109eff5c,"Nhà đầu tư rót tiền vào ngôi nhà thứ hai tại vùng biển đẹp, thời tiết tốt như Quy Nhơn để vừa có nơi nghỉ dưỡng, vừa cho thuê sinh lời

#TapdoanHungThinh #GrandCenterQuyNhon #secondhome     ",91,6,2,0,319,1,nhà_đầu_tư rót tiền hai vùng_biển đẹp thời_tiết quy nhơn nghỉ_dưỡng thuê sinh tapdoanhungthinh grandcenterquynhon secondhome,nhà_đầu_tư rót tiền vào ngôi nhà thứ hai tại vùng_biển đẹp thời_tiết tốt như quy nhơn để vừa có nơi nghỉ_dưỡng vừa cho thuê sinh lời tapdoanhungthinh grandcenterquynhon secondhome
368,5494116179896058880,"Bắt đầu từ ngày mai (13/2/2020), tỉnh Vĩnh Phúc sẽ tiến hành cách ly khu vực có dịch ở xã Sơn Lôi, xã có nhiều ca nhiễm nhất trên địa bàn huyện Bình Xuyên; đồng thời lập 8 chốt để khoanh vùng, cách ly khu vực có dịch trên địa bàn huyện để ngăn chặn sự lây lan của virus Corona. Đối tượng cách ly là toàn bộ nhân dân, công nhân, người thuê trọ trên địa bàn xã. #VTV3 #Coronavirus #SonLoi #BinhXuyen #VinhPhuc #Cachly #nCoV",13000,1000,6000,0,1413,1,ngày_mai tỉnh vĩnh_phúc tiến_hành cách_ly khu_vực dịch xã sơn lôi xã ca nhiễm địa_bàn huyện bình_xuyên lập chốt khoanh cách_ly khu_vực dịch địa_bàn huyện ngăn_chặn lây_lan virus corona đối_tượng cách_ly toàn_bộ nhân_dân công_nhân thuê trọ địa_bàn xã vtv coronavirus sonloi binhxuyen vinhphuc cachly ncov,bắt_đầu từ ngày_mai tỉnh vĩnh_phúc sẽ tiến_hành cách_ly khu_vực có dịch xã sơn lôi xã có nhiều ca nhiễm nhất trên địa_bàn huyện bình_xuyên đồng_thời lập chốt để khoanh vùng cách_ly khu_vực có dịch trên địa_bàn huyện để ngăn_chặn sự lây_lan của virus corona đối_tượng cách_ly là toàn_bộ nhân_dân công_nhân người thuê trọ trên địa_bàn xã vtv coronavirus sonloi binhxuyen vinhphuc cachly ncov
3821,036025f7d10eca014ada255dcf2a39aa,"“Nếu hãng tự ý hoặc do lỗi của hãng thì khách yêu cầu hãng phải giải quyết khoản chênh lệch đổi vé đó. Khi quyền và lợi ích hợp pháp của mình bị hãng hàng không xâm phạm thì hoàn toàn có quyền gửi đơn đề nghị hãng giải quyết, thỏa thuận lại quyền lợi. Nếu hãng không đồng ý thỏa thuận, khách hàng có quyền gửi đơn lên Hội Bảo vệ người tiêu dùng, Cục Quản lý cạnh tranh. Trong trường hợp không được giải quyết, khách hàng có thể khởi kiện ra tòa để bảo vệ quyền và lợi ích hợp pháp của mình theo điều 145 của Luật Hàng không...”",26,13,0,0,259,34,hãng lỗi hãng hãng giải_quyết khoản chênh_lệch đổi vé quyền lợi_ích hợp_pháp hãng hàng_không xâm_phạm quyền gửi đơn đề_nghị hãng giải_quyết thoả_thuận quyền_lợi hãng đồng thoả_thuận khách_hàng quyền gửi đơn hội bảo_vệ tiêu_dùng cục quản_lý cạnh_tranh trường_hợp giải_quyết khách_hàng khởi_kiện bảo_vệ quyền lợi_ích hợp_pháp luật hàng_không,nếu hãng tự hoặc do lỗi của hãng thì khách yêu_cầu hãng phải giải_quyết khoản chênh_lệch đổi vé đó khi quyền và lợi_ích hợp_pháp của mình bị hãng hàng_không xâm_phạm thì hoàn_toàn có quyền gửi đơn đề_nghị hãng giải_quyết thoả_thuận lại quyền_lợi nếu hãng không đồng thoả_thuận khách_hàng có quyền gửi đơn lên hội bảo_vệ người tiêu_dùng cục quản_lý cạnh_tranh trong trường_hợp không được giải_quyết khách_hàng có_thể khởi_kiện ra toà để bảo_vệ quyền và lợi_ích hợp_pháp của mình theo điều của luật hàng_không
1693,266cf078603293ca58247d6f2c9d8446,"Trang Trần đã chỉ ra cái sai của đa số chị em phụ nữ khiến hôn nhân thường đi vào bế tắc, đó chính là họ quá chú tâm vào việc chăm chồng, chăm con mà quên mất bản thân mình cũng cần được chăm sóc. 😎

    #Nn",19327,50,1439,0,784,55,trang trần sai đa_số chị_em phụ_nữ hôn_nhân đi bế_tắc chú_tâm chăm chồng chăm quên chăm_sóc emoji,trang trần đã chỉ ra cái sai của đa_số chị_em phụ_nữ khiến hôn_nhân thường đi vào bế_tắc đó chính là họ quá chú_tâm vào việc chăm chồng chăm con mà quên mất bản_thân mình cũng cần được chăm_sóc emoji
398,1640000666715729920,"""Cụ thể, theo người đứng đầu Chính phủ, vụ việc ở Đồng Tâm rất cần phải quan tâm giải quyết, theo đó thành phố cần củng cố hệ thống chính trị tốt hơn, củng cố lòng dân, phát triển và xây dựng nông thôn mới...""",11,2,0,0,547,12,đứng đầu chính_phủ vụ_việc đồng_tâm giải_quyết thành_phố củng_cố hệ_thống chính_trị củng_cố dân phát_triển xây_dựng nông_thôn,cụ_thể theo người đứng đầu chính_phủ vụ_việc đồng_tâm rất cần phải quan_tâm giải_quyết theo đó thành_phố cần củng_cố hệ_thống chính_trị tốt hơn củng_cố lòng dân phát_triển và xây_dựng nông_thôn mới
717,3703317357558439936,"Ủy ban Kinh tế của Quốc hội cho rằng việc phối hợp điều hành xuất khẩu gạo thiếu đồng bộ, thiếu nhất quán gây ảnh hưởng lớn đối với hoạt động của doanh nghiệp và bức xúc cho xã hội",1,0,0,0,1010,1,uỷ_ban kinh_tế quốc_hội phối_hợp điều_hành xuất_khẩu gạo đồng_bộ nhất_quán ảnh_hưởng hoạt_động doanh_nghiệp bức_xúc xã_hội,uỷ_ban kinh_tế của quốc_hội cho rằng việc phối_hợp điều_hành xuất_khẩu gạo thiếu đồng_bộ thiếu nhất_quán gây ảnh_hưởng lớn đối_với hoạt_động của doanh_nghiệp và bức_xúc cho xã_hội
3368,079712029fb95208ded221216a91715b,CLB Hà Nội & CLB Viettel với khán đài không có khán giả do Covid-19,43,5,0,0,302,1,clb hà_nội clb vietel khán_đài khán_giả covid,clb hà_nội clb vietel với khán_đài không có khán_giả do covid
2305,8da2ab7d30849156b2105a21b2fb33cf,"Tổ chức đám cưới linh đình cho con trai, gia đình thuê nhiều ca sĩ nổi tiếng về biểu diễn và bất chấp pháp luật đốt hàng vạn quả pháo tép giữa ban ngày.

#doisong #đámcưới #đốtpháo",589,41,151,0,2251,1,tổ_chức đám_cưới linh_đình trai gia_đình thuê ca_sĩ nổi_tiếng biểu_diễn bất_chấp pháp_luật đốt hàng vạn pháo_tép ban_ngày doisong đámcưới đốtpháo,tổ_chức đám_cưới linh_đình cho con trai gia_đình thuê nhiều ca_sĩ nổi_tiếng về biểu_diễn và bất_chấp pháp_luật đốt hàng vạn quả pháo_tép giữa ban_ngày doisong đámcưới đốtpháo
430,0b125836822bc6eaecbe462466a530ff,"Đỉnh cao của sự sang chảnh... Chỉ 0.9mm 😐 vâng còn chưa được 1mm nhé mọi người 😳

Đó là độ dày.. à nhầm.. là độ mỏng của miếng thịt heo trong tô hủ tiếu gõ mà tui đang ăn",784,50,31,0,343,1,đỉnh_cao chảnh emoji emoji độ dày nhầm độ mỏng miếng thịt heo tô hủ_tiếu gõ tui,đỉnh_cao của sự sang chảnh chỉ emoji vâng còn chưa được nhé mọi người emoji đó là độ dày nhầm là độ mỏng của miếng thịt heo trong tô hủ_tiếu gõ mà tui đang ăn
3541,71a6d6f60202daeefd8442cc10708fd6,[T](<URL>)hế này thì liệu có cách ly xã hội thêm nữa không :(,53,7,5,0,1828,1,turlhế liệu cách_ly xã_hội,turlhế này thì liệu có cách_ly xã_hội thêm nữa không
1836,bb30314996c85c036129320fe5ab7864,"Bộ GTVT trong vai trò là Cơ quan Nhà nước có thẩm quyền tại 60 dự án BOT đường bộ kiến nghị Thủ tướng cho phép tăng phí dịch vụ sử dụng đường bộ theo hợp đồng dự án và giao cho bộ này lựa chọn thời điểm phù hợp để hạn chế tối đa ảnh hưởng đến chi phí vận tải. Đồng thời, chỉ đạo các địa phương bố trí lực lượng chức năng đảm bảo an ninh trật tự tại trạm thu phí (khi cần thiết).",1,0,0,0,2826,1,gtvt vai_trò cơ_quan nhà_nước thẩm_quyền dự_án bot đường_bộ kiến_nghị thủ_tướng cho_phép phí dịch_vụ đường_bộ hợp_đồng dự_án giao lựa_chọn hạn_chế tối_đa ảnh_hưởng chi_phí vận_tải chỉ_đạo địa_phương bố_trí lực_lượng chức_năng an_ninh trật_tự trạm thu phí cần_thiết,bộ gtvt trong vai_trò là cơ_quan nhà_nước có thẩm_quyền tại dự_án bot đường_bộ kiến_nghị thủ_tướng cho_phép tăng phí dịch_vụ sử_dụng đường_bộ theo hợp_đồng dự_án và giao cho bộ này lựa_chọn thời_điểm phù_hợp để hạn_chế tối_đa ảnh_hưởng đến chi_phí vận_tải đồng_thời chỉ_đạo các địa_phương bố_trí lực_lượng chức_năng đảm_bảo an_ninh trật_tự tại trạm thu phí khi cần_thiết
152,82dd5bc64610e9c99902ce28f6264138,"50 triệu USD không phải là chi phí phát sinh tăng thêm của Hợp đồng, Bộ Giao thông vận tải cho biết.",8,1,1,0,2082,1,triệu usd chi_phí phát_sinh hợp_đồng giao_thông vận_tải,triệu usd không phải là chi_phí phát_sinh tăng thêm của hợp_đồng bộ giao_thông vận_tải cho biết
297,7a32287052c5f13a0f1aaa120c713c8a,"Tại kỳ họp thứ 44 vừa diễn ra, Ủy ban Kiểm tra Trung ương đề nghị Bộ Chính trị, Ban Chấp hành Trung ương xem xét, thi hành kỷ luật khai trừ ra khỏi Đảng đối với ông Nguyễn Văn Hiến, cựu Thứ trưởng Bộ Quốc phòng
",75,13,3,0,1950,1,kỳ họp diễn uỷ_ban kiểm_tra trung_ương đề_nghị bộ_chính_trị ban_chấp_hành trung_ương xem_xét thi_hành kỷ_luật khai_trừ đảng nguyễn_văn_hiến cựu thứ_trưởng quốc_phòng,tại kỳ họp thứ vừa diễn ra uỷ_ban kiểm_tra trung_ương đề_nghị bộ_chính_trị ban_chấp_hành trung_ương xem_xét thi_hành kỷ_luật khai_trừ ra khỏi đảng đối_với ông nguyễn_văn_hiến cựu thứ_trưởng bộ quốc_phòng
1524,28c4ef56919c9938d04e680777e01b05,"Thủ tuớng Chính phủ ra Chỉ thị số 15/CT-TTg về quyết liệt thực hiện đợt cao điểm phòng, chống dịch COVID-19.",34,0,1,0,817,1,thủ tuớng chính_phủ chỉ_thị cttg quyết_liệt đợt cao_điểm phòng_chống dịch covid,thủ tuớng chính_phủ ra chỉ_thị số cttg về quyết_liệt thực_hiện đợt cao_điểm phòng_chống dịch covid
378,4509dd6cf6f0278f148fb008644d67f5,"🔥🔥🔥 Đỗ Hùng Dũng vừa đánh bại những ứng viên nặng ký như Quang Hải, Trọng Hoàng và Văn Quyết để giành danh hiệu Quả bóng Vàng Việt Nam 2019. Chiến thắng của Hùng Dũng trên những lá phiếu xuất phát từ đóng góp rất nổi bật trong chiến công của các ĐTQG từ SEA Games 30 cho đến vòng loại World Cup 2022, cùng với 2 chiếc cúp ở sân chơi quốc nội dưới màu áo CLB Hà Nội.
⚽️ Dù vậy, những tranh cãi sau mỗi cuộc bầu chọn là điều luôn xảy ra và thậm chí nó khiến cho các cuộc bầu chọn qua mỗi năm luôn được người hâm mộ ghi nhớ mà không chỉ ở riêng bóng đá Việt Nam mà còn cả với bóng đá thế giới.
⚽️ Bí mật đằng sau những cuộc bầu chọn Quả bóng Vàng là gì? Ai sẽ là người quyết định tới kết quả của mỗi danh hiệu khi giới chuyên môn chỉ đóng góp một số lượng phiếu nhất định? Sự xứng đáng với danh hiệu của cầu thủ nhận giải được nhìn nhận ở góc độ như thế nào? Danh hiệu Quả bóng Vàng phản ánh sức phát triển của một nền bóng đá như thế nào?
⏳⏳⏳ Tất cả những vấn đề đó sẽ được nhà báo Trương Anh Ngọc - người từng có nhiều năm được mời tham gia cuộc bầu chọn Quả bóng Vàng thế giới chia sẻ với quý vị độc giả trong chương trình HOT TREND Thể thao số 10, phát sóng trực tiếp vào lúc 20h00 thứ Năm, ngày 28/5/2020 trên:
👉 Fanpage báo Thể thao & Văn hóa: <URL>
👉 Youtube báo Thể thao & Văn hóa: <URL>
🎁🎁🎁 Mời quý vị cùng đón xem!",89,2,3,0,1198,1,emoji đỗ hùng_dũng đánh_bại ứng_viên nặng_ký quang hải trọng hoàng văn quyết giành danh_hiệu bóng vàng việt_nam chiến_thắng hùng_dũng lá phiếu xuất_phát đóng_góp nổi_bật chiến_công đtqg sea_games vòng_loại world_cup cúp sân_chơi quốc_nội màu áo clb hà_nội emoji dù_vậy tranh_cãi bầu_chọn xảy bầu_chọn hâm_mộ ghi_nhớ bóng_đá việt_nam mà_còn bóng_đá thế_giới emoji bí_mật đằng bầu_chọn bóng vàng quyết_định kết_quả danh_hiệu giới chuyên_môn đóng_góp số_lượng phiếu xứng_đáng danh_hiệu cầu_thủ giải góc_độ danh_hiệu bóng vàng phản_ánh sức phát_triển bóng_đá emoji nhà_báo trương ngọc mời tham_gia bầu_chọn bóng vàng thế_giới quý_vị độc_giả chương_trình hot trend thể_thao phát_sóng emoji fanpage báo thể_thao văn_hoá url emoji youtube báo thể_thao văn_hoá url emoji mời quý_vị đón,emoji đỗ hùng_dũng vừa đánh_bại những ứng_viên nặng_ký như quang hải trọng hoàng và văn quyết để giành danh_hiệu quả bóng vàng việt_nam chiến_thắng của hùng_dũng trên những lá phiếu xuất_phát từ đóng_góp rất nổi_bật trong chiến_công của các đtqg từ sea_games cho đến vòng_loại world_cup cùng với chiếc cúp sân_chơi quốc_nội dưới màu áo clb hà_nội emoji dù_vậy những tranh_cãi sau mỗi cuộc bầu_chọn là điều luôn xảy ra và thậm_chí nó khiến cho các cuộc bầu_chọn qua mỗi năm luôn được người hâm_mộ ghi_nhớ mà không_chỉ riêng bóng_đá việt_nam mà_còn cả với bóng_đá thế_giới emoji bí_mật đằng sau những cuộc bầu_chọn quả bóng vàng là gì ai sẽ là người quyết_định tới kết_quả của mỗi danh_hiệu khi giới chuyên_môn chỉ đóng_góp một số_lượng phiếu nhất_định sự xứng_đáng với danh_hiệu của cầu_thủ nhận giải được nhìn_nhận góc_độ như_thế_nào danh_hiệu quả bóng vàng phản_ánh sức phát_triển của một nền bóng_đá như_thế_nào emoji tất_cả những vấn_đề đó sẽ được nhà_báo trương anh ngọc người từng có nhiều năm được mời tham_gia cuộc bầu_chọn quả bóng vàng thế_giới chia_sẻ với quý_vị độc_giả trong chương_trình hot trend thể_thao số phát_sóng trực_tiếp vào lúc thứ năm ngày trên emoji fanpage báo thể_thao văn_hoá url emoji youtube báo thể_thao văn_hoá url emoji mời quý_vị cùng đón xem
2237,6461e748ae05e95f53c2b07fc77cb647,"Bắc Kinh đã đóng cửa chợ bán sỉ lớn nhất thành phố này sau khi phát hiện nhân viên làm việc tại đây bị nhiễm Covid-19.
#thegioi #Covid_19 #BắcKinh",2376,11,1439,0,1627,65,bắc kinh đóng_cửa chợ bán_sỉ thành_phố phát_hiện nhân_viên làm_việc nhiễm covid thegioi covid bắckinh,bắc kinh đã đóng_cửa chợ bán_sỉ lớn nhất thành_phố này sau khi phát_hiện nhân_viên làm_việc tại đây bị nhiễm covid thegioi covid bắckinh
